INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2021-05-16T05:00:00-00:00,2021-05-16T06:00:00-00:00,2021-05-15,23,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,5
2021-05-16T04:00:00-00:00,2021-05-16T05:00:00-00:00,2021-05-15,22,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,5
2021-05-16T06:00:00-00:00,2021-05-16T07:00:00-00:00,2021-05-15,24,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,5
2021-05-16T19:00:00-00:00,2021-05-16T20:00:00-00:00,2021-05-16,13,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,32.9166,6
2021-05-16T09:00:00-00:00,2021-05-16T10:00:00-00:00,2021-05-16,3,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,36.5246,6
2021-05-16T21:00:00-00:00,2021-05-16T22:00:00-00:00,2021-05-16,15,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,40.22635,6
2021-05-16T18:00:00-00:00,2021-05-16T19:00:00-00:00,2021-05-16,12,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,34.05323,6
2021-05-16T22:00:00-00:00,2021-05-16T23:00:00-00:00,2021-05-16,16,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,37.57993,6
2021-05-16T15:00:00-00:00,2021-05-16T16:00:00-00:00,2021-05-16,9,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,33.71893,6
2021-05-16T08:00:00-00:00,2021-05-16T09:00:00-00:00,2021-05-16,2,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,38.73882,6
2021-05-16T11:00:00-00:00,2021-05-16T12:00:00-00:00,2021-05-16,5,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,35.98469,6
2021-05-16T20:00:00-00:00,2021-05-16T21:00:00-00:00,2021-05-16,14,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,32.9517,6
2021-05-16T10:00:00-00:00,2021-05-16T11:00:00-00:00,2021-05-16,4,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,33.6734,6
2021-05-16T12:00:00-00:00,2021-05-16T13:00:00-00:00,2021-05-16,6,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,38.03556,6
2021-05-16T17:00:00-00:00,2021-05-16T18:00:00-00:00,2021-05-16,11,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,42.89626,6
2021-05-16T16:00:00-00:00,2021-05-16T17:00:00-00:00,2021-05-16,10,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,42.99444,6
2021-05-16T23:00:00-00:00,2021-05-17T00:00:00-00:00,2021-05-16,17,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,28.47951,6
2021-05-16T13:00:00-00:00,2021-05-16T14:00:00-00:00,2021-05-16,7,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,41.03687,6
2021-05-16T14:00:00-00:00,2021-05-16T15:00:00-00:00,2021-05-16,8,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,32.70393,6
2021-05-16T07:00:00-00:00,2021-05-16T08:00:00-00:00,2021-05-16,1,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,40.82173,6
2021-05-16T22:00:00-00:00,2021-05-16T23:00:00-00:00,2021-05-16,16,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,24.06067,7
2021-05-16T20:00:00-00:00,2021-05-16T21:00:00-00:00,2021-05-16,14,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,21.16102,7
2021-05-16T16:00:00-00:00,2021-05-16T17:00:00-00:00,2021-05-16,10,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,27.26143,7
2021-05-16T12:00:00-00:00,2021-05-16T13:00:00-00:00,2021-05-16,6,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-05-16T09:00:00-00:00,2021-05-16T10:00:00-00:00,2021-05-16,3,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-05-16T08:00:00-00:00,2021-05-16T09:00:00-00:00,2021-05-16,2,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-05-16T11:00:00-00:00,2021-05-16T12:00:00-00:00,2021-05-16,5,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-05-16T23:00:00-00:00,2021-05-17T00:00:00-00:00,2021-05-16,17,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,16.5893,7
2021-05-16T17:00:00-00:00,2021-05-16T18:00:00-00:00,2021-05-16,11,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,27.73065,7
2021-05-16T10:00:00-00:00,2021-05-16T11:00:00-00:00,2021-05-16,4,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-05-16T15:00:00-00:00,2021-05-16T16:00:00-00:00,2021-05-16,9,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,19.48006,7
2021-05-16T21:00:00-00:00,2021-05-16T22:00:00-00:00,2021-05-16,15,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,26.03025,7
2021-05-16T19:00:00-00:00,2021-05-16T20:00:00-00:00,2021-05-16,13,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,21.26555,7
2021-05-16T18:00:00-00:00,2021-05-16T19:00:00-00:00,2021-05-16,12,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,22.59354,7
2021-05-16T14:00:00-00:00,2021-05-16T15:00:00-00:00,2021-05-16,8,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,7.79692,7
2021-05-16T13:00:00-00:00,2021-05-16T14:00:00-00:00,2021-05-16,7,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,2.44163,7
2021-05-16T07:00:00-00:00,2021-05-16T08:00:00-00:00,2021-05-16,1,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-05-16T07:00:00-00:00,2021-05-16T08:00:00-00:00,2021-05-16,1,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,39.42224,8
2021-05-16T15:00:00-00:00,2021-05-16T16:00:00-00:00,2021-05-16,9,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,13.67544,8
2021-05-16T16:00:00-00:00,2021-05-16T17:00:00-00:00,2021-05-16,10,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,15.23041,8
2021-05-16T13:00:00-00:00,2021-05-16T14:00:00-00:00,2021-05-16,7,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,37.02181,8
2021-05-16T10:00:00-00:00,2021-05-16T11:00:00-00:00,2021-05-16,4,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,32.42192,8
2021-05-16T20:00:00-00:00,2021-05-16T21:00:00-00:00,2021-05-16,14,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,11.55043,8
2021-05-16T23:00:00-00:00,2021-05-17T00:00:00-00:00,2021-05-16,17,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,11.52152,8
2021-05-16T11:00:00-00:00,2021-05-16T12:00:00-00:00,2021-05-16,5,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,34.79471,8
2021-05-16T14:00:00-00:00,2021-05-16T15:00:00-00:00,2021-05-16,8,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,23.89849,8
2021-05-16T17:00:00-00:00,2021-05-16T18:00:00-00:00,2021-05-16,11,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,14.75541,8
2021-05-16T08:00:00-00:00,2021-05-16T09:00:00-00:00,2021-05-16,2,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,37.28831,8
2021-05-16T09:00:00-00:00,2021-05-16T10:00:00-00:00,2021-05-16,3,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,35.19086,8
2021-05-16T12:00:00-00:00,2021-05-16T13:00:00-00:00,2021-05-16,6,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,36.83831,8
2021-05-16T21:00:00-00:00,2021-05-16T22:00:00-00:00,2021-05-16,15,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,13.92184,8
2021-05-16T22:00:00-00:00,2021-05-16T23:00:00-00:00,2021-05-16,16,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,13.19209,8
2021-05-16T18:00:00-00:00,2021-05-16T19:00:00-00:00,2021-05-16,12,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,11.21629,8
2021-05-16T19:00:00-00:00,2021-05-16T20:00:00-00:00,2021-05-16,13,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,11.34142,8
2021-05-16T20:00:00-00:00,2021-05-16T21:00:00-00:00,2021-05-16,14,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.24025,9
2021-05-16T23:00:00-00:00,2021-05-17T00:00:00-00:00,2021-05-16,17,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.36869,9
2021-05-16T17:00:00-00:00,2021-05-16T18:00:00-00:00,2021-05-16,11,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.4102,9
2021-05-16T14:00:00-00:00,2021-05-16T15:00:00-00:00,2021-05-16,8,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,1.00852,9
2021-05-16T18:00:00-00:00,2021-05-16T19:00:00-00:00,2021-05-16,12,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.24339,9
2021-05-16T13:00:00-00:00,2021-05-16T14:00:00-00:00,2021-05-16,7,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,1.57343,9
2021-05-16T07:00:00-00:00,2021-05-16T08:00:00-00:00,2021-05-16,1,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,1.39949,9
2021-05-16T19:00:00-00:00,2021-05-16T20:00:00-00:00,2021-05-16,13,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.30962,9
2021-05-16T12:00:00-00:00,2021-05-16T13:00:00-00:00,2021-05-16,6,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,1.19725,9
2021-05-16T11:00:00-00:00,2021-05-16T12:00:00-00:00,2021-05-16,5,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,1.18998,9
2021-05-16T08:00:00-00:00,2021-05-16T09:00:00-00:00,2021-05-16,2,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,1.45052,9
2021-05-16T16:00:00-00:00,2021-05-16T17:00:00-00:00,2021-05-16,10,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.5026,9
2021-05-16T10:00:00-00:00,2021-05-16T11:00:00-00:00,2021-05-16,4,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,1.25149,9
2021-05-16T21:00:00-00:00,2021-05-16T22:00:00-00:00,2021-05-16,15,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.27426,9
2021-05-16T22:00:00-00:00,2021-05-16T23:00:00-00:00,2021-05-16,16,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.32716,9
2021-05-16T09:00:00-00:00,2021-05-16T10:00:00-00:00,2021-05-16,3,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,1.33373,9
2021-05-16T15:00:00-00:00,2021-05-16T16:00:00-00:00,2021-05-16,9,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.56343,9
2021-05-16T18:00:00-00:00,2021-05-16T19:00:00-00:00,2021-05-16,12,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T12:00:00-00:00,2021-05-16T13:00:00-00:00,2021-05-16,6,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T17:00:00-00:00,2021-05-16T18:00:00-00:00,2021-05-16,11,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T15:00:00-00:00,2021-05-16T16:00:00-00:00,2021-05-16,9,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T14:00:00-00:00,2021-05-16T15:00:00-00:00,2021-05-16,8,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T11:00:00-00:00,2021-05-16T12:00:00-00:00,2021-05-16,5,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T13:00:00-00:00,2021-05-16T14:00:00-00:00,2021-05-16,7,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T22:00:00-00:00,2021-05-16T23:00:00-00:00,2021-05-16,16,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T23:00:00-00:00,2021-05-17T00:00:00-00:00,2021-05-16,17,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T10:00:00-00:00,2021-05-16T11:00:00-00:00,2021-05-16,4,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T09:00:00-00:00,2021-05-16T10:00:00-00:00,2021-05-16,3,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T08:00:00-00:00,2021-05-16T09:00:00-00:00,2021-05-16,2,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T21:00:00-00:00,2021-05-16T22:00:00-00:00,2021-05-16,15,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T20:00:00-00:00,2021-05-16T21:00:00-00:00,2021-05-16,14,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T16:00:00-00:00,2021-05-16T17:00:00-00:00,2021-05-16,10,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T07:00:00-00:00,2021-05-16T08:00:00-00:00,2021-05-16,1,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-16T19:00:00-00:00,2021-05-16T20:00:00-00:00,2021-05-16,13,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-05-17T02:00:00-00:00,2021-05-17T03:00:00-00:00,2021-05-16,20,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,49.96701,1
2021-05-17T05:00:00-00:00,2021-05-17T06:00:00-00:00,2021-05-16,23,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,42.97426,1
2021-05-17T00:00:00-00:00,2021-05-17T01:00:00-00:00,2021-05-16,18,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,36.78493,1
2021-05-17T01:00:00-00:00,2021-05-17T02:00:00-00:00,2021-05-16,19,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,44.02696,1
2021-05-17T04:00:00-00:00,2021-05-17T05:00:00-00:00,2021-05-16,22,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,50.49673,1
2021-05-17T03:00:00-00:00,2021-05-17T04:00:00-00:00,2021-05-16,21,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,57.4207,1
2021-05-17T06:00:00-00:00,2021-05-17T07:00:00-00:00,2021-05-16,24,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,39.27257,1
2021-05-17T05:00:00-00:00,2021-05-17T06:00:00-00:00,2021-05-16,23,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.14694,2
2021-05-17T00:00:00-00:00,2021-05-17T01:00:00-00:00,2021-05-16,18,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,14.78171,2
2021-05-17T01:00:00-00:00,2021-05-17T02:00:00-00:00,2021-05-16,19,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,1.73562,2
2021-05-17T04:00:00-00:00,2021-05-17T05:00:00-00:00,2021-05-16,22,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.44169,2
2021-05-17T02:00:00-00:00,2021-05-17T03:00:00-00:00,2021-05-16,20,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.56106,2
2021-05-17T03:00:00-00:00,2021-05-17T04:00:00-00:00,2021-05-16,21,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,4.11966,2
2021-05-17T06:00:00-00:00,2021-05-17T07:00:00-00:00,2021-05-16,24,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,2
2021-05-17T06:00:00-00:00,2021-05-17T07:00:00-00:00,2021-05-16,24,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,37.78388,3
2021-05-17T02:00:00-00:00,2021-05-17T03:00:00-00:00,2021-05-16,20,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,47.37362,3
2021-05-17T03:00:00-00:00,2021-05-17T04:00:00-00:00,2021-05-16,21,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,50.66639,3
2021-05-17T05:00:00-00:00,2021-05-17T06:00:00-00:00,2021-05-16,23,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,41.03806,3
2021-05-17T04:00:00-00:00,2021-05-17T05:00:00-00:00,2021-05-16,22,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,47.81719,3
