INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,VALUE,OPR_INTERVAL,GROUP
2022-07-21T13:15:00-00:00,2022-07-21T13:20:00-00:00,2022-07-21,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,4,33
2022-07-21T13:20:00-00:00,2022-07-21T13:25:00-00:00,2022-07-21,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,5,33
2022-07-21T13:25:00-00:00,2022-07-21T13:30:00-00:00,2022-07-21,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,6,33
2022-07-21T13:30:00-00:00,2022-07-21T13:35:00-00:00,2022-07-21,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,7,33
2022-07-21T13:35:00-00:00,2022-07-21T13:40:00-00:00,2022-07-21,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,8,33
2022-07-21T13:40:00-00:00,2022-07-21T13:45:00-00:00,2022-07-21,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,9,33
2022-07-21T13:45:00-00:00,2022-07-21T13:50:00-00:00,2022-07-21,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,10,33
2022-07-21T13:50:00-00:00,2022-07-21T13:55:00-00:00,2022-07-21,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,11,33
2022-07-21T13:55:00-00:00,2022-07-21T14:00:00-00:00,2022-07-21,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,12,33
2022-07-21T14:00:00-00:00,2022-07-21T14:05:00-00:00,2022-07-21,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,1,33
2022-07-21T14:05:00-00:00,2022-07-21T14:10:00-00:00,2022-07-21,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,2,33
2022-07-21T14:10:00-00:00,2022-07-21T14:15:00-00:00,2022-07-21,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,3,33
2022-07-21T14:15:00-00:00,2022-07-21T14:20:00-00:00,2022-07-21,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,4,33
2022-07-21T14:20:00-00:00,2022-07-21T14:25:00-00:00,2022-07-21,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,5,33
2022-07-21T14:25:00-00:00,2022-07-21T14:30:00-00:00,2022-07-21,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,6,33
2022-07-21T14:30:00-00:00,2022-07-21T14:35:00-00:00,2022-07-21,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,7,33
2022-07-21T14:35:00-00:00,2022-07-21T14:40:00-00:00,2022-07-21,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,8,33
2022-07-21T14:40:00-00:00,2022-07-21T14:45:00-00:00,2022-07-21,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,9,33
2022-07-21T14:45:00-00:00,2022-07-21T14:50:00-00:00,2022-07-21,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,10,33
2022-07-21T14:50:00-00:00,2022-07-21T14:55:00-00:00,2022-07-21,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,11,33
2022-07-21T14:55:00-00:00,2022-07-21T15:00:00-00:00,2022-07-21,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,12,33
2022-07-21T15:00:00-00:00,2022-07-21T15:05:00-00:00,2022-07-21,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,1,33
2022-07-21T15:05:00-00:00,2022-07-21T15:10:00-00:00,2022-07-21,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,2,33
2022-07-21T15:10:00-00:00,2022-07-21T15:15:00-00:00,2022-07-21,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,3,33
2022-07-21T15:15:00-00:00,2022-07-21T15:20:00-00:00,2022-07-21,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,4,33
2022-07-21T15:20:00-00:00,2022-07-21T15:25:00-00:00,2022-07-21,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,5,33
2022-07-21T15:25:00-00:00,2022-07-21T15:30:00-00:00,2022-07-21,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,6,33
2022-07-21T15:30:00-00:00,2022-07-21T15:35:00-00:00,2022-07-21,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,7,33
2022-07-21T15:35:00-00:00,2022-07-21T15:40:00-00:00,2022-07-21,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,8,33
2022-07-21T15:40:00-00:00,2022-07-21T15:45:00-00:00,2022-07-21,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,9,33
2022-07-21T15:45:00-00:00,2022-07-21T15:50:00-00:00,2022-07-21,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,10,33
2022-07-21T15:50:00-00:00,2022-07-21T15:55:00-00:00,2022-07-21,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,11,33
2022-07-21T15:55:00-00:00,2022-07-21T16:00:00-00:00,2022-07-21,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,12,33
2022-07-21T16:00:00-00:00,2022-07-21T16:05:00-00:00,2022-07-21,10,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,1,33
2022-07-21T16:05:00-00:00,2022-07-21T16:10:00-00:00,2022-07-21,10,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,2,33
2022-07-21T16:10:00-00:00,2022-07-21T16:15:00-00:00,2022-07-21,10,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,3,33
2022-07-21T16:15:00-00:00,2022-07-21T16:20:00-00:00,2022-07-21,10,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,4,33
2022-07-21T16:20:00-00:00,2022-07-21T16:25:00-00:00,2022-07-21,10,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,5,33
2022-07-21T16:25:00-00:00,2022-07-21T16:30:00-00:00,2022-07-21,10,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,6,33
2022-07-21T16:30:00-00:00,2022-07-21T16:35:00-00:00,2022-07-21,10,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,7,33
2022-07-21T16:35:00-00:00,2022-07-21T16:40:00-00:00,2022-07-21,10,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,8,33
2022-07-21T16:40:00-00:00,2022-07-21T16:45:00-00:00,2022-07-21,10,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,9,33
2022-07-21T16:45:00-00:00,2022-07-21T16:50:00-00:00,2022-07-21,10,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,10,33
2022-07-21T16:50:00-00:00,2022-07-21T16:55:00-00:00,2022-07-21,10,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,11,33
2022-07-21T16:55:00-00:00,2022-07-21T17:00:00-00:00,2022-07-21,10,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,12,33
2022-07-21T17:00:00-00:00,2022-07-21T17:05:00-00:00,2022-07-21,11,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,1,33
2022-07-21T17:05:00-00:00,2022-07-21T17:10:00-00:00,2022-07-21,11,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,2,33
2022-07-21T17:10:00-00:00,2022-07-21T17:15:00-00:00,2022-07-21,11,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,3,33
2022-07-21T17:15:00-00:00,2022-07-21T17:20:00-00:00,2022-07-21,11,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,4,33
2022-07-21T17:20:00-00:00,2022-07-21T17:25:00-00:00,2022-07-21,11,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,5,33
2022-07-21T17:25:00-00:00,2022-07-21T17:30:00-00:00,2022-07-21,11,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,6,33
2022-07-21T17:30:00-00:00,2022-07-21T17:35:00-00:00,2022-07-21,11,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,7,33
2022-07-21T17:35:00-00:00,2022-07-21T17:40:00-00:00,2022-07-21,11,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,8,33
2022-07-21T17:40:00-00:00,2022-07-21T17:45:00-00:00,2022-07-21,11,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,9,33
2022-07-21T17:45:00-00:00,2022-07-21T17:50:00-00:00,2022-07-21,11,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,10,33
2022-07-21T17:50:00-00:00,2022-07-21T17:55:00-00:00,2022-07-21,11,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,11,33
2022-07-21T17:55:00-00:00,2022-07-21T18:00:00-00:00,2022-07-21,11,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,12,33
2022-07-21T18:00:00-00:00,2022-07-21T18:05:00-00:00,2022-07-21,12,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,1,33
2022-07-21T18:05:00-00:00,2022-07-21T18:10:00-00:00,2022-07-21,12,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,2,33
2022-07-21T18:10:00-00:00,2022-07-21T18:15:00-00:00,2022-07-21,12,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,3,33
2022-07-21T18:15:00-00:00,2022-07-21T18:20:00-00:00,2022-07-21,12,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,4,33
2022-07-21T18:20:00-00:00,2022-07-21T18:25:00-00:00,2022-07-21,12,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,5,33
2022-07-21T18:25:00-00:00,2022-07-21T18:30:00-00:00,2022-07-21,12,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,6,33
2022-07-21T18:30:00-00:00,2022-07-21T18:35:00-00:00,2022-07-21,12,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,7,33
2022-07-21T18:35:00-00:00,2022-07-21T18:40:00-00:00,2022-07-21,12,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,8,33
2022-07-21T18:40:00-00:00,2022-07-21T18:45:00-00:00,2022-07-21,12,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,9,33
2022-07-21T18:45:00-00:00,2022-07-21T18:50:00-00:00,2022-07-21,12,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,10,33
2022-07-21T18:50:00-00:00,2022-07-21T18:55:00-00:00,2022-07-21,12,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,11,33
2022-07-21T18:55:00-00:00,2022-07-21T19:00:00-00:00,2022-07-21,12,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,12,33
2022-07-21T19:00:00-00:00,2022-07-21T19:05:00-00:00,2022-07-21,13,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,1,33
2022-07-21T19:05:00-00:00,2022-07-21T19:10:00-00:00,2022-07-21,13,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,2,33
2022-07-21T19:10:00-00:00,2022-07-21T19:15:00-00:00,2022-07-21,13,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,3,33
2022-07-21T19:15:00-00:00,2022-07-21T19:20:00-00:00,2022-07-21,13,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,4,33
2022-07-21T19:20:00-00:00,2022-07-21T19:25:00-00:00,2022-07-21,13,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,5,33
2022-07-21T19:25:00-00:00,2022-07-21T19:30:00-00:00,2022-07-21,13,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,6,33
2022-07-21T19:30:00-00:00,2022-07-21T19:35:00-00:00,2022-07-21,13,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,7,33
2022-07-21T19:35:00-00:00,2022-07-21T19:40:00-00:00,2022-07-21,13,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,8,33
2022-07-21T19:40:00-00:00,2022-07-21T19:45:00-00:00,2022-07-21,13,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,9,33
2022-07-21T19:45:00-00:00,2022-07-21T19:50:00-00:00,2022-07-21,13,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,10,33
2022-07-21T19:50:00-00:00,2022-07-21T19:55:00-00:00,2022-07-21,13,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,11,33
2022-07-21T19:55:00-00:00,2022-07-21T20:00:00-00:00,2022-07-21,13,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,12,33
2022-07-21T20:00:00-00:00,2022-07-21T20:05:00-00:00,2022-07-21,14,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,1,33
2022-07-21T20:05:00-00:00,2022-07-21T20:10:00-00:00,2022-07-21,14,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,2,33
2022-07-21T20:10:00-00:00,2022-07-21T20:15:00-00:00,2022-07-21,14,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,3,33
2022-07-21T20:15:00-00:00,2022-07-21T20:20:00-00:00,2022-07-21,14,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,4,33
2022-07-21T20:20:00-00:00,2022-07-21T20:25:00-00:00,2022-07-21,14,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,5,33
2022-07-21T20:25:00-00:00,2022-07-21T20:30:00-00:00,2022-07-21,14,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,6,33
2022-07-21T20:30:00-00:00,2022-07-21T20:35:00-00:00,2022-07-21,14,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,7,33
2022-07-21T20:35:00-00:00,2022-07-21T20:40:00-00:00,2022-07-21,14,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,8,33
2022-07-21T20:40:00-00:00,2022-07-21T20:45:00-00:00,2022-07-21,14,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,9,33
2022-07-21T20:45:00-00:00,2022-07-21T20:50:00-00:00,2022-07-21,14,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,10,33
2022-07-21T20:50:00-00:00,2022-07-21T20:55:00-00:00,2022-07-21,14,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,11,33
2022-07-21T20:55:00-00:00,2022-07-21T21:00:00-00:00,2022-07-21,14,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,12,33
2022-07-21T21:00:00-00:00,2022-07-21T21:05:00-00:00,2022-07-21,15,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,1,33
2022-07-21T21:05:00-00:00,2022-07-21T21:10:00-00:00,2022-07-21,15,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,2,33
2022-07-21T21:10:00-00:00,2022-07-21T21:15:00-00:00,2022-07-21,15,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,3,33
2022-07-21T21:15:00-00:00,2022-07-21T21:20:00-00:00,2022-07-21,15,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,4,33
2022-07-21T21:20:00-00:00,2022-07-21T21:25:00-00:00,2022-07-21,15,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,5,33
2022-07-21T21:25:00-00:00,2022-07-21T21:30:00-00:00,2022-07-21,15,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,6,33
2022-07-21T21:30:00-00:00,2022-07-21T21:35:00-00:00,2022-07-21,15,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,7,33
2022-07-21T21:35:00-00:00,2022-07-21T21:40:00-00:00,2022-07-21,15,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,8,33
2022-07-21T21:40:00-00:00,2022-07-21T21:45:00-00:00,2022-07-21,15,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,9,33
2022-07-21T21:45:00-00:00,2022-07-21T21:50:00-00:00,2022-07-21,15,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,10,33
2022-07-21T21:50:00-00:00,2022-07-21T21:55:00-00:00,2022-07-21,15,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,11,33
2022-07-21T21:55:00-00:00,2022-07-21T22:00:00-00:00,2022-07-21,15,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,12,33
2022-07-21T22:00:00-00:00,2022-07-21T22:05:00-00:00,2022-07-21,16,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,1,33
2022-07-21T22:05:00-00:00,2022-07-21T22:10:00-00:00,2022-07-21,16,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,2,33
2022-07-21T22:10:00-00:00,2022-07-21T22:15:00-00:00,2022-07-21,16,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,3,33
2022-07-21T22:15:00-00:00,2022-07-21T22:20:00-00:00,2022-07-21,16,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,4,33
2022-07-21T22:20:00-00:00,2022-07-21T22:25:00-00:00,2022-07-21,16,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,5,33
2022-07-21T22:25:00-00:00,2022-07-21T22:30:00-00:00,2022-07-21,16,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,6,33
2022-07-21T22:30:00-00:00,2022-07-21T22:35:00-00:00,2022-07-21,16,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,7,33
2022-07-21T22:35:00-00:00,2022-07-21T22:40:00-00:00,2022-07-21,16,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,8,33
2022-07-21T22:40:00-00:00,2022-07-21T22:45:00-00:00,2022-07-21,16,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,9,33
2022-07-21T22:45:00-00:00,2022-07-21T22:50:00-00:00,2022-07-21,16,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MGHG,LMP_GHG_PRC,KERMAN_6_N001,ALL,1,0,10,33
